request_timestamp_utc,pool_address,network,dex,base_token_address,base_token_symbol,quote_token_address,quote_token_symbol,pool_created_at,price_usd,fdv_usd,market_cap_usd,reserve_usd,volume_usd_m5,volume_usd_h1,volume_usd_h24,buys_m5,sells_m5,buyers_m5,sellers_m5,buys_h1,sells_h1,buyers_h1,sellers_h1,buys_h24,sells_h24,buyers_h24,sellers_h24,source,ohlcv_timeframe,ohlcv_open,ohlcv_high,ohlcv_low,ohlcv_close,ohlcv_volume,raw_cache_path
2026-09-21T00:05:28.927999+00:00,Bd4wKg3xEBKJ4Xrw8skXMmJ4W65gk3x8yd7AovuBJisZ,solana,PumpSwap,EpEfnZxQyiBXppSKi8sncc8w4corn1UJbF9G91fQpump,PEPENOM,So11111111111111111111111111111111111111112,SOL,2026-09-11T00:55:05Z,0.0003118785120309765,184217.713381832,184236.357021425,112856.4549,14.7136263303,2315.7083305577,296959.055900255,1,1,1,1,76,42,74,42,12326,4122,11843,3813,snapshot,,,,,,,/home/runner/work/Solana-Memecoin-Analysis/Solana-Memecoin-Analysis/data/cache/2026-09-21/000536723057_multi_pools_160ea732db9e.json
2026-09-21T00:05:28.927999+00:00,4R8CiMnJWDNoes3fQi1ccPFJygPXazaHaWpHrN3rZeNj,solana,PumpSwap,GTBxUiw6wJdmmkCGZgRHLyYxqu1vG4KtRpeox6yDpump,JEANPHIL,So11111111111111111111111111111111111111112,SOL,2026-09-19T19:06:59Z,0.003472873474187246,3503537.011,,212197.5549,23800.914099194,495742.63686833,17617820.5583713,108,72,85,61,1834,1247,834,812,87732,73123,25279,22776,snapshot,,,,,,,/home/runner/work/Solana-Memecoin-Analysis/Solana-Memecoin-Analysis/data/cache/2026-09-21/000536723057_multi_pools_160ea732db9e.json
2026-09-21T00:05:28.927999+00:00,HMzvsEEmtzHhvZNw9uwbaG85HCTmFnkbhzUx16cy7ca3,solana,PumpSwap,Ai66LHZG9MCzg1WKdawwqduVAXpNDUuV8M3uyq5ppump,CATE,So11111111111111111111111111111111111111112,SOL,2026-07-26T16:32:43Z,0.09871177435105542,95511763.3158258,95533818.4852602,3545597.9588,22149.4804450719,173986.304242085,5460255.90291179,59,30,21,25,423,266,234,198,15695,12420,5223,5012,snapshot,,,,,,,/home/runner/work/Solana-Memecoin-Analysis/Solana-Memecoin-Analysis/data/cache/2026-09-21/000536723057_multi_pools_160ea732db9e.json
2026-09-21T00:05:28.927999+00:00,7a8xxAJBELDo6P9dikSYctdw6ce8F4mWr3ahcAD8Ao49,solana,Raydium (CLMM),6GmAFSYs4gk3FDao5FzzySQpPZaWsa4rUJHacpMpUNgx,STONK,XsoCS1TfEyfFhfvj8EtZ528L3CaKBDBRqRapnBbDF2W,SPYx,2026-07-23T19:07:17Z,0.32469892933514705,269892332.463797,270077147.690106,7057421.5109,1081.6044079341,459061.458207567,7214008.82419053,3,4,3,4,1097,963,417,499,11702,9957,3421,3683,snapshot,,,,,,,/home/runner/work/Solana-Memecoin-Analysis/Solana-Memecoin-Analysis/data/cache/2026-09-21/000536723057_multi_pools_160ea732db9e.json
2026-09-21T00:05:28.927999+00:00,EyeeG5fzZEigSQv7jUdxydePnsPL382KyVfXAANXVmeD,solana,PumpSwap,G9QZfEPHtZrUF1arcUFvZgYn6zSQLZdvcjCuyhKrpump,Stryker,So11111111111111111111111111111111111111112,SOL,2026-09-19T12:24:11Z,5.652155274723074e-06,5616.5980714922,5616.62581028,5895.7976,7.454533309,104.0117516831,2492139.62808814,1,1,1,1,9,6,7,6,112647,66428,8727,9891,snapshot,,,,,,,/home/runner/work/Solana-Memecoin-Analysis/Solana-Memecoin-Analysis/data/cache/2026-09-21/000536723057_multi_pools_160ea732db9e.json
2026-09-21T00:05:28.927999+00:00,2fwy38cJcChCVySA9cd5SAFaEPtZQWN2ssFip43hnsHU,solana,PumpSwap,91ryaCo5yGpYZM3bs6GUPs97VWJQj7RozBmqPULgpump,TIGRINO,So11111111111111111111111111111111111111112,SOL,2026-09-18T11:06:53Z,0.0020508711812722105,2001803.29219874,2001808.7306236,168384.0384,2647.3388626925,54639.0995252873,2323849.7293631,8,10,7,9,317,172,197,136,8685,8057,3272,3664,snapshot,,,,,,,/home/runner/work/Solana-Memecoin-Analysis/Solana-Memecoin-Analysis/data/cache/2026-09-21/000536723057_multi_pools_160ea732db9e.json
2026-09-21T00:05:28.927999+00:00,6qz7THwQvcjF3HyDGLuKaLBUk6EyJKeZXZMWLAeiwfjd,solana,Meteora,BPxxfRCXkUVhig4HS1Lh7kZqV6SPJhzfEk4x6fVBjPCy,BP,EPjFWdd5AufqSSqeM2qN1xzybapC8G4wEGGkZwyTDt1v,USDC,2026-03-23T12:39:55Z,0.8325876822244805,832587291.188,208146920.55,2877197.9187,12806.1696875621,204096.317300924,13555223.4099774,12,14,12,7,233,122,69,70,13720,16063,4768,4450,snapshot,,,,,,,/home/runner/work/Solana-Memecoin-Analysis/Solana-Memecoin-Analysis/data/cache/2026-09-21/000536723057_multi_pools_160ea732db9e.json
2026-09-21T00:05:28.927999+00:00,FpCMFDFGYotvufJ7HrFHsWEiiQCGbkLCtwHiDnh7o28Q,solana,Orca,So11111111111111111111111111111111111111112,SOL,EPjFWdd5AufqSSqeM2qN1xzybapC8G4wEGGkZwyTDt1v,USDC,2023-07-05T14:39:00Z,111.159334,1399958143.61842,1399679387.35198,135890.6648,1367.7590705288,13261.7606411577,266648.333364792,78,51,58,39,674,697,434,415,13000,12320,6194,5324,snapshot,,,,,,,/home/runner/work/Solana-Memecoin-Analysis/Solana-Memecoin-Analysis/data/cache/2026-09-21/000536723057_multi_pools_160ea732db9e.json
2026-09-21T00:05:28.927999+00:00,zxTpi4BtaWX3mgdAPoezkMD1hxx8CdeCfrqXMWvSCLX,solana,Meteora,6GmAFSYs4gk3FDao5FzzySQpPZaWsa4rUJHacpMpUNgx,STONK,So11111111111111111111111111111111111111112,SOL,2026-08-12T10:51:40Z,0.32795624734478257,272599841.091841,272786510.349404,2814134.199,8916.9449484843,386659.237413032,13046609.5179957,4,9,4,8,778,444,379,254,10821,9358,3116,2816,snapshot,,,,,,,/home/runner/work/Solana-Memecoin-Analysis/Solana-Memecoin-Analysis/data/cache/2026-09-21/000536723057_multi_pools_160ea732db9e.json
2026-09-21T00:05:28.927999+00:00,CJieB7FUMhEFMaEFjAxQJnkVXNMvaBm3DHHP8RTgBeG1,solana,PumpSwap,tipp4C4Jnpft26HC9VXNjUPidojZqxXf8nzKvrKf5BS,TIPPED,So11111111111111111111111111111111111111112,SOL,2026-09-19T17:02:13Z,0.00026448949716089705,263865.366211618,,59075.3829,1091.0565520294,27363.5158772475,2506559.47731027,30,12,28,10,296,268,197,170,18155,15581,4764,5842,snapshot,,,,,,,/home/runner/work/Solana-Memecoin-Analysis/Solana-Memecoin-Analysis/data/cache/2026-09-21/000536723057_multi_pools_160ea732db9e.json
